amplitude,minimumMean,pointwiseExcludedByUpperBand,j-2Mean,j-2StandardError,j-2Ci95Lower,j-2Ci95Upper,j0Mean,j0StandardError,j0Ci95Lower,j0Ci95Upper
0.03075,-0.0017317523160184103,True,-0.0017317523160184103,8.066697593588082e-05,-0.0018898595888527366,-0.001573645043184084,-5.048499754211784e-05,3.261961828055456e-06,-5.687844272510653e-05,-4.409155235912915e-05
0.031,-0.0017296457856542538,True,-0.0017296457856542538,8.062646785759111e-05,-0.0018876736626551325,-0.0015716179086533752,-5.0928534921265056e-05,3.286460568906012e-06,-5.736999763632084e-05,-4.448707220620927e-05
0.03125,-0.001727530155302852,True,-0.001727530155302852,8.058621664834216e-05,-0.0018854791399336027,-0.0015695811706721015,-5.1373137464490506e-05,3.3109254540797847e-06,-5.786255135448688e-05,-4.488372357449413e-05
0.0315,-0.0017254053452633456,True,-0.0017254053452633456,8.054622694682186e-05,-0.0018832759500791165,-0.0015675347404475748,-5.181881792660512e-05,3.3353564789449006e-06,-5.835611662533712e-05,-4.5281519227873115e-05
0.03175,-0.001723271275834874,True,-0.001723271275834874,8.050650348956783e-05,-0.001881064022674427,-0.001565478528995321,-5.226558906241977e-05,3.3597536399142523e-06,-5.88507061966517e-05,-4.5680471928187836e-05
0.032,-0.0017211278673165756,True,-0.0017211278673165756,8.046705111252751e-05,-0.0018788432874971295,-0.0015634124471360217,-5.2713463626745395e-05,3.384116934455627e-06,-5.934633281827843e-05,-4.608059443521236e-05
0.03225,-0.001718975040007591,True,-0.001718975040007591,8.04278747526265e-05,-0.001876613674522739,-0.001561336405492443,-5.316245437439292e-05,3.408446361101864e-06,-5.984300924215257e-05,-4.6481899506633266e-05
0.0325,-0.0017168127142070597,True,-0.0017168127142070597,8.038897944934525e-05,-0.0018743751139277762,-0.001559250314486343,-5.361257406017323e-05,3.4327419194610573e-06,-6.0340748222316903e-05,-4.688439989802956e-05
0.03275,-0.0017146408102141214,True,-0.0017146408102141214,8.035037034630363e-05,-0.0018721275360928766,-0.0015571540843353662,-5.4063835438897255e-05,3.4570036102268094e-06,-6.0839562514941804e-05,-4.7288108362852706e-05
0.033,-0.001712459248327915,True,-0.001712459248327915,8.031205269285347e-05,-0.0018698708716059077,-0.0015550476250499224,-5.4516251265375915e-05,3.4812314351885144e-06,-6.13394648783454e-05,-4.7693037652406426e-05
0.03325,-0.0017102679488475822,True,-0.0017102679488475822,8.027403184567808e-05,-0.0018676050512651113,-0.0015529308464300531,-5.49698342944201e-05,3.5054253972416878e-06,-6.184046807301381e-05,-4.809920051582639e-05
0.0335,-0.00170806683207226,True,-0.00170806683207226,8.023631327039908e-05,-0.0018653300060822422,-0.001550803658062278,-5.5424597280840736e-05,3.5295855003983397e-06,-6.234258486162149e-05,-4.850660970005999e-05
0.03375,-0.0017058558183010895,True,-0.0017058558183010895,8.019890254318962e-05,-0.0018630456672857412,-0.0015486659693164377,-5.588055297944875e-05,3.5537117497973842e-06,-6.284582800905162e-05,-4.891527794984588e-05
0.034,-0.0017036348278332098,True,-0.0017036348278332098,8.016180535239391e-05,-0.0018607519663239019,-0.0015465176893425178,-5.633771414505501e-05,3.577804151715095e-06,-6.33502102824166e-05,-4.932521800769342e-05
0.03425,-0.001701403780967761,True,-0.001701403780967761,8.01250275001531e-05,-0.001858448834868061,-0.001544358727067461,-5.6796093532470475e-05,3.601862713575605e-06,-6.385574445107865e-05,-4.973644261386229e-05
0.0345,-0.0016991625980038827,True,-0.0016991625980038827,8.008857490403572e-05,-0.0018561362048157928,-0.0015421889911919726,-5.725570389650606e-05,3.625887443961441e-06,-6.436244328667048e-05,-5.014896450634163e-05
0.03475,-0.0016969111992407137,True,-0.0016969111992407137,8.00524535986744e-05,-0.0018538140082941155,-0.001540008390187312,-5.771655799197262e-05,3.6498783526241017e-06,-6.487031956311586e-05,-5.0562796420829386e-05
0.035,-0.0016946495049773949,True,-0.0016946495049773949,8.001666973740616e-05,-0.001851482177662711,-0.0015378168322920788,-5.817866857368115e-05,3.673835450494686e-06,-6.537938605665073e-05,-5.097795109071157e-05
0.035250000000000004,-0.0016923774355130647,True,-0.0016923774355130647,7.998122959391771e-05,-0.0018491406455171434,-0.001535614225508986,-5.8642048396442505e-05,3.697758749694551e-06,-6.588965554584382e-05,-5.139444124704119e-05
0.035500000000000004,-0.0016900949111468633,True,-0.0016900949111468633,7.994613956389421e-05,-0.001846789344692096,-0.0015334004776016306,-5.91067102150676e-05,3.721648263546022e-06,-6.640114081161781e-05,-5.18122796185174e-05
0.035750000000000004,-0.0016878018521779305,True,-0.0016878018521779305,7.991140616667129e-05,-0.0018444282082646063,-0.0015311754960912547,-5.957266678436737e-05,3.7455040065831363e-06,-6.691385463727031e-05,-5.223147893146442e-05
0.036000000000000004,-0.0016854981789054058,True,-0.0016854981789054058,7.987703604689008e-05,-0.0018420571695573103,-0.0015289391882535013,-6.0039930859152745e-05,3.769325994562436e-06,-6.742780980849511e-05,-5.265205190981037e-05
0.03625,-0.0016831838116284287,True,-0.0016831838116284287,7.984303597615454e-05,-0.0018396761621416917,-0.0015266914611151657,-6.050851519423457e-05,3.7931142444737974e-06,-6.794301911340321e-05,-5.3074011275065924e-05
0.0365,-0.0016808586706461386,True,-0.0016808586706461386,7.980941285469036e-05,-0.0018372851198413317,-0.0015244322214509455,-6.097843254442383e-05,3.816868774551309e-06,-6.84594953425444e-05,-5.349736974630327e-05
0.03675,-0.0016785226762576753,True,-0.0016785226762576753,7.977617371300552e-05,-0.001834883976735166,-0.0015221613757801845,-6.144969566453139e-05,3.840589604284178e-06,-6.897725128892839e-05,-5.3922140040134406e-05
0.037,-0.001676175748762179,True,-0.001676175748762179,7.974332571355125e-05,-0.0018324726671607396,-0.0015198788303636185,-6.19223173093682e-05,3.8642767544277006e-06,-6.949629974804649e-05,-5.434833487068991e-05
0.03725,-0.0016738178084587888,True,-0.0016738178084587888,7.97108761523834e-05,-0.0018300511257174604,-0.0015175844912001172,-6.239631023374515e-05,3.887930247014251e-06,-7.001665351789308e-05,-5.477596694959722e-05
0.0375,-0.001671448775646644,True,-0.001671448775646644,7.967883246082313e-05,-0.0018276192872698574,-0.0015152782640234306,-6.287168719247316e-05,3.911550105364328e-06,-7.053832539898725e-05,-5.520504898595908e-05
0.03775,-0.0016690685706248851,True,-0.0016690685706248851,7.964720220711671e-05,-0.001825177086950834,-0.0015129600542989363,-6.334846094036315e-05,3.935136354097635e-06,-7.106132819439452e-05,-5.563559368633179e-05
0.038,-0.0016666771136926507,True,-0.0016666771136926507,7.96159930980937e-05,-0.0018227244601649144,-0.001510629767220387,-6.382664423222602e-05,3.958689019144213e-06,-7.158567470974867e-05,-5.606761375470336e-05
0.03825,-0.0016642743251490814,True,-0.0016642743251490814,7.958521298082272e-05,-0.001820261342591494,-0.0015082873077066688,-6.430624982287268e-05,3.9822081277555925e-06,-7.211137775327364e-05,-5.650112189247172e-05
0.0385,-0.0016618601252933161,True,-0.0016618601252933161,7.955486984426432e-05,-0.0018177876701880743,-0.001505932580398558,-6.478729046711407e-05,4.005693708516019e-06,-7.263845013580547e-05,-5.693613079842267e-05
0.03875,-0.0016594344344244946,True,-0.0016594344344244946,7.95249718209201e-05,-0.001815303379193498,-0.0015035654896554912,-6.526977891976105e-05,4.029145791353694e-06,-7.316690467081429e-05,-5.7372653168707806e-05
0.039,-0.0016569971728417566,True,-0.0016569971728417566,7.949552718847771e-05,-0.001812808406131173,-0.0015011859395523404,-6.575372793562458e-05,4.052564407552065e-06,-7.369675417442662e-05,-5.781070169682254e-05
0.03925,-0.0016545482608442423,True,-0.0016545482608442423,7.946654437145057e-05,-0.0018103026878122854,-0.0014987938338761992,-6.623915026951557e-05,4.075949589761168e-06,-7.422801146544746e-05,-5.825028907358368e-05
0.0395,-0.00165208761873109,True,-0.00165208761873109,7.943803194281187e-05,-0.0018077861613390012,-0.0014963890761231788,-6.672605867624492e-05,4.099301372008994e-06,-7.476068936538255e-05,-5.8691427987107286e-05
0.03975,-0.0016496151668014408,True,-0.0016496151668014408,7.940999862562193e-05,-0.0018052587641076599,-0.0014939715694952218,-6.721446591062354e-05,4.122619789712911e-06,-7.529480069846085e-05,-5.913413112278623e-05
0.04,-0.001647130825354433,True,-0.001647130825354433,7.938245329464835e-05,-0.0018027204338119437,-0.0014915412168969222,-6.770438472746236e-05,4.1459048796911145e-06,-7.583035829165695e-05,-5.957841116326777e-05
0.04025,-0.0016446345146892073,True,-0.0016446345146892073,7.93554049779779e-05,-0.001800171108446044,-0.0014890979209323707,-6.819582788157226e-05,4.169156680174134e-06,-7.636737497471356e-05,-6.002428078843096e-05
0.0405,-0.0016421261551049027,True,-0.0016421261551049027,7.932886285861944e-05,-0.0017976107263077967,-0.0014866415839020087,-6.868880812776419e-05,4.1923752308163695e-06,-7.690586358016427e-05,-6.0471752675364104e-05
0.04075,-0.001639605666900659,True,-0.001639605666900659,7.930283627609699e-05,-0.001795039226001809,-0.0014841721077995089,-6.918333822084904e-05,4.215560572707671e-06,-7.744583694335608e-05,-6.0920839498342003e-05
0.041,-0.001637072970375616,True,-0.001637072970375616,7.92773347280324e-05,-0.0017924565464425596,-0.0014816893943086725,-6.967943091563773e-05,4.23871274838496e-06,-7.798730790247226e-05,-6.137155392880321e-05
0.04125,-0.0016345279858289124,True,-0.0016345279858289124,7.925236787171584e-05,-0.0017898626268574754,-0.0014791933448003495,-7.017709896694118e-05,4.261831801843895e-06,-7.853028929855521e-05,-6.182390863532716e-05
0.0415,-0.0016319706335596895,True,-0.0016319706335596895,7.922794552566448e-05,-0.0017872574067899919,-0.001476683860329387,-7.067635512957031e-05,4.28491777855057e-06,-7.907479397552943e-05,-6.227791628361119e-05
0.04175,-0.001629400833867086,True,-0.001629400833867086,7.920407767116724e-05,-0.0017846408261025738,-0.0014741608416315984,-7.117721215833601e-05,4.30797072545326e-06,-7.96208347802244e-05,-6.273358953644762e-05
0.042,-0.001626818507050241,True,-0.001626818507050241,7.918077445381551e-05,-0.0017820128249797194,-0.0014716241891207624,-7.16796828080492e-05,4.3309906909941994e-06,-8.016842456239783e-05,-6.319094105370056e-05
0.04225,-0.0016242235734082945,True,-0.0016242235734082945,7.915804618501834e-05,-0.0017793733439309305,-0.0014690738028856586,-7.218377983352078e-05,4.353977725121418e-06,-8.071757617475876e-05,-6.36499834922828e-05
0.0425,-0.0016216159532403867,True,-0.0016216159532403867,7.913590334350123e-05,-0.0017767223237936491,-0.0014665095826871242,-7.26895159895617e-05,4.3769318793005846e-06,-8.126830247299085e-05,-6.411072950613255e-05
0.04275,-0.0016189955668456566,True,-0.0016189955668456566,7.91143565767878e-05,-0.0017740597057361606,-0.0014639314279551526,-7.319690403098285e-05,4.399853206526924e-06,-8.182061631577562e-05,-6.457319174619009e-05
0.043000000000000003,-0.0016163623345232443,True,-0.0016163623345232443,7.909341670266282e-05,-0.0017713854312604634,-0.0014613392377860251,-7.370595671259515e-05,4.422741761337156e-06,-8.237453056481597e-05,-6.503738286037433e-05
0.043250000000000004,-0.0016137161765722885,True,-0.0016137161765722885,7.907309471061588e-05,-0.0017686994422050958,-0.0014587329109394813,-7.42166867892095e-05,4.445597599821474e-06,-8.293005808485959e-05,-6.55033154935594e-05
0.043500000000000004,-0.00161105701329193,True,-0.00161105701329193,7.905340176326441e-05,-0.0017660016807479282,-0.0014561123458359318,-7.472910701563683e-05,4.4684207796355665e-06,-8.348721174372254e-05,-6.597100228755111e-05
0.043750000000000004,-0.0016083847649813075,True,-0.0016083847649813075,7.903434919775524e-05,-0.0017632920894089079,-0.0014534774405537071,-7.524323014668801e-05,4.491211360012675e-06,-8.404600441231286e-05,-6.644045588106317e-05
0.044,-0.001605699351939562,True,-0.001605699351939562,7.901594852714302e-05,-0.0017605706110527624,-0.0014508280928263618,-7.5759068937174e-05,4.513969401775695e-06,-8.460644896465435e-05,-6.691168890969364e-05
0.04425,-0.0016030006944658315,True,-0.0016030006944658315,7.899821144174499e-05,-0.0017578371888916516,-0.0014481642000400113,-7.627663614190573e-05,4.536694967349305e-06,-8.516855827791036e-05,-6.738471400590109e-05
0.0445,-0.0016002887128592558,True,-0.0016002887128592558,7.898114981047053e-05,-0.001755091766487778,-0.0014454856592307336,-7.679594451569405e-05,4.559388120772148e-06,-8.573234523240745e-05,-6.785954379898065e-05
0.04475,-0.0015975633274189758,True,-0.0015975633274189758,7.896477568212435e-05,-0.0017523342877559394,-0.0014427923670820122,-7.731700681334994e-05,4.582048927709039e-06,-8.629782271165965e-05,-6.833619091504022e-05
0.045,-0.0015948244584441296,True,-0.0015948244584441296,7.89491012866821e-05,-0.0017495646969660265,-0.0014400842199222327,-7.783983578968424e-05,4.604677455463213e-06,-8.686500360239214e-05,-6.881466797697635e-05
0.04525,-0.0015920720262338581,True,-0.0015920720262338581,7.893413903653732e-05,-0.0017467829387454712,-0.001437361113722245,-7.836444419950793e-05,4.6272737729886135e-06,-8.743390079456561e-05,-6.929498760445025e-05
0.0455,-0.0015893059510873003,True,-0.0015893059510873003,7.891990152771845e-05,-0.0017439889580816285,-0.0014346229440929722,-7.889084479763189e-05,4.64983795090221e-06,-8.800452718140021e-05,-6.977716241386356e-05
0.04575,-0.001586526153303596,True,-0.001586526153303596,7.890640154107402e-05,-0.001741182700324101,-0.001431869606283091,-7.941905033886703e-05,4.672370061496365e-06,-8.85768956593999e-05,-7.026120501833416e-05
0.046,-0.0015837325531818838,True,-0.0015837325531818838,7.889365204342605e-05,-0.001738364111186999,-0.0014291009951767687,-7.994907357802429e-05,4.694870178751227e-06,-8.91510191283767e-05,-7.074712802767188e-05
0.04625,-0.0015809250710213053,True,-0.0015809250710213053,7.888166618868867e-05,-0.0017355331367511352,-0.0014263170052914755,-8.048092726991455e-05,4.717338378347156e-06,-8.972691049147498e-05,-7.123494404835413e-05
0.0465,-0.0015781036271209985,True,-0.0015781036271209985,7.887045731895208e-05,-0.0017326897234661446,-0.0014235175307758525,-8.101462416934873e-05,4.739774737677199e-06,-9.030458265519604e-05,-7.172466568350141e-05
0.04675,-0.0015752681417801043,True,-0.0015752681417801043,7.886003896552972e-05,-0.0017298338181525425,-0.001420702465407666,-8.155017703113776e-05,4.7621793358595834e-06,-9.088404852942254e-05,-7.221630553285298e-05
0.047,-0.001572418535297761,True,-0.001572418535297761,7.885042484996726e-05,-0.001726965368003697,-0.0014178717025918252,-8.208759861009255e-05,4.7845522537502664e-06,-9.146532102744308e-05,-7.270987619274203e-05
0.04725,-0.0015695547279731092,True,-0.0015695547279731092,7.884162888501255e-05,-0.0017240843205877337,-0.0014150251353584847,-8.262690166102402e-05,4.806893573955494e-06,-9.204841306597679e-05,-7.320539025607125e-05
0.0475,-0.0015666766401052881,True,-0.0015666766401052881,7.883366517554446e-05,-0.0017211906238493553,-0.001412162656361221,-8.316809893874304e-05,4.829203380844405e-06,-9.263333756519808e-05,-7.3702860312288e-05
0.04775,-0.0015637841919934376,True,-0.0015637841919934376,7.882654801945983e-05,-0.0017182842261115787,-0.0014092841578752964,-8.371120319806056e-05,4.8514817605616844e-06,-9.322010744876147e-05,-7.420229894735966e-05
0.048,-0.0015608773039366964,True,-0.0015608773039366964,7.882029190851653e-05,-0.0017153650760773887,-0.001406389531796004,-8.425622719378749e-05,4.8737288010402165e-06,-9.380873564382631e-05,-7.470371874374867e-05
0.04825,-0.0015579558962342053,True,-0.0015579558962342053,7.881491152913158e-05,-0.0017124331228313033,-0.0014034786696371074,-8.480318368073473e-05,4.895944592013803e-06,-9.439923508108179e-05,-7.520713228038768e-05
0.0485,-0.0015550198891851033,True,-0.0015550198891851033,7.881042176313266e-05,-0.0017094883158408434,-0.0014005514625293632,-8.53520854137132e-05,4.918129225029893e-06,-9.499161869477179e-05,-7.571255213265462e-05
0.04875,-0.001552069203088531,True,-0.001552069203088531,7.880683768846166e-05,-0.0017065306049579157,-0.001397607801219146,-8.590294514753382e-05,4.940282793462356e-06,-9.558589942272005e-05,-7.62199908723476e-05
0.049,-0.0015491037582436261,True,-0.0015491037582436261,7.880417457982885e-05,-0.0017035599404200906,-0.0013946475760671616,-8.645577563700751e-05,4.962405392524274e-06,-9.618209020635509e-05,-7.672946106765994e-05
0.04925,-0.0015461234749495297,True,-0.0015461234749495297,7.880244790931559e-05,-0.0017005762728517883,-0.0013916706770472711,-8.701058963694515e-05,4.984497119280778e-06,-9.678020399073548e-05,-7.724097528315483e-05
0.0495,-0.0015431282735053813,True,-0.0015431282735053813,7.880167334692528e-05,-0.0016975795532653548,-0.0013886769937454077,-8.756739990215769e-05,5.0065580726619054e-06,-9.738025372457502e-05,-7.775454607974036e-05
0.04975,-0.0015401180742103207,True,-0.0015401180742103207,7.880186676107965e-05,-0.0016945697330620368,-0.0013856664153586045,-8.812621918745603e-05,5.028588353475497e-06,-9.7982252360268e-05,-7.827018601464406e-05
0.05,-0.001537092797363486,True,-0.001537092797363486,7.880304421906001e-05,-0.0016915467640328437,-0.0013826388306941286,-8.868706024765105e-05,5.050588064420102e-06,-9.858621285391445e-05,-7.878790764138766e-05
0.05025,-0.0015340523632640184,True,-0.0015340523632640184,7.880522198739106e-05,-0.0016885105983593049,-0.001379594128168732,-8.92499358375537e-05,5.072557310097942e-06,-9.919214816534567e-05,-7.930772350976174e-05
0.0505,-0.0015309966922110575,True,-0.0015309966922110575,7.88084165321667e-05,-0.0016854611886141042,-0.0013765321958080108,-8.98148587119749e-05,5.0944961970278764e-06,-9.980007125814954e-05,-7.982964616580027e-05
0.05075,-0.0015279257045037425,True,-0.0015279257045037425,7.881264451931512e-05,-0.0016823984877616,-0.001373452921245885,-9.038184162572557e-05,5.1164048336584105e-06,-0.00010040999509969606,-8.035368815175508e-05
0.051000000000000004,-0.0015248393204412125,True,-0.0015248393204412125,7.881792281480297e-05,-0.0016793224491582263,-0.0013703561917241987,-9.095089733361657e-05,5.138283330380728e-06,-0.00010102193266116279,-8.087986200607035e-05
