caseId,family,pathId,N,dimension,start,end,tau,mu,gammaAbs,c,Lambda,p,kappa,sign,norm,muWeightExponentA,laplacianWeightExponentB,gain,logGain,xmuLogBound,kineticLogBound,boundMargin,inputMeanFraction,inputK1Fraction,inputK2Fraction,inputTailFraction,outputMeanFraction,outputK1Fraction,outputK2Fraction,outputTailFraction,rk4Steps,finiteDimensionalOnly
R073B-W0050,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1e-06,0.009999999999999998,0.75,1.0,1,kinetic_over,1.5,1.0,1.003244937636293,0.0032396841878352596,3.3037449541925115e-07,0.0004439554261378265,-0.002795728761697433,0.9760114531660562,0.023195103246439048,0.000793443587504685,1.18436219980435e-17,0.9697079568665923,0.02851472326889543,0.0017773198645121653,4.683268239202309e-18,40,True
R073B-W0051,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,5.62341325190349e-06,0.017782794100389226,0.75,1.0,1,raw_q,-2.0,0.0,3.4439143313615035,1.2366087115062487,1.8534557288834497e-06,0.0007894685715553628,-1.2358192429346935,0.9557965671817468,0.020771919692717175,0.02343151312553573,3.4607866944623363e-16,0.08058621874331554,0.30091249339247317,0.6185012878642112,1.780256008973261e-17,40,True
R073B-W0051,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,5.62341325190349e-06,0.017782794100389226,0.75,1.0,1,xmu,0.0,0.0,0.9999999900004322,-9.999567890419786e-09,1.8534557288834497e-06,0.0007894685715553628,0.0007894785711232532,0.9999999999962936,3.579963706066913e-12,1.2639609107022942e-13,3.126259791904165e-26,0.9999999999961657,3.5793677842064037e-12,2.548802468185874e-13,6.373385242933266e-26,40,True
R073B-W0051,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,5.62341325190349e-06,0.017782794100389226,0.75,1.0,1,hminus1,0.0,1.0,0.9999999900003833,-9.999616740233357e-09,1.8534557288834497e-06,0.0007894685715553628,0.000789478571172103,0.9999999999963698,3.5799637560813484e-12,5.033697491252747e-14,4.5049147964006716e-26,0.9999999999963403,3.5793678003112916e-12,8.04651678409535e-14,2.095897156378865e-26,40,True
R073B-W0051,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,5.62341325190349e-06,0.017782794100389226,0.75,1.0,1,balanced_l2,1.0,0.0,1.0000015277451342,1.5277439671763403e-06,1.8534557288834497e-06,0.0007894685715553628,0.0007879408275881865,0.9999908837665368,8.06353123699625e-06,1.0527022263140924e-06,9.834790910363718e-20,0.9999878083117413,9.848849188073886e-06,2.34283907067662e-06,1.3860767241749e-19,40,True
R073B-W0051,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,5.62341325190349e-06,0.017782794100389226,0.75,1.0,1,kinetic,1.0,1.0,1.000001043942487,1.043941941992628e-06,1.8534557288834497e-06,0.0007894685715553628,0.0007884246296133701,0.9999916732004211,8.063622881105163e-06,2.631766977514571e-07,1.2934957314672986e-19,0.999989565336685,9.848951592892647e-06,5.857117221361821e-07,5.1803370335210005e-20,40,True
R073B-W0051,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,5.62341325190349e-06,0.017782794100389226,0.75,1.0,1,kinetic_under,0.5,1.0,0.9999999903334769,-9.666523184217887e-09,1.8534557288834497e-06,0.0007894685715553628,0.000789478238078547,0.9999999973649476,2.551807074077916e-09,8.324526244689733e-11,4.092782894710689e-23,0.9999999966983701,3.1163887902468824e-09,1.8524103132395126e-10,1.6391082824172106e-23,40,True
R073B-W0051,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,5.62341325190349e-06,0.017782794100389226,0.75,1.0,1,kinetic_over,1.5,1.0,1.0032449278534692,0.003239674436653305,1.8534557288834497e-06,0.0007894685715553628,-0.0024502058650979425,0.9760114589603663,0.023195097496647315,0.0007934435429860537,3.74528113901052e-16,0.9697079640806765,0.02851471615723109,0.0017773197620921813,1.480978929428869e-16,40,True
R073B-W0052,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-06,0.001,3.1622776601683795e-05,0.03162277660168379,0.75,1.0,1,raw_q,-2.0,0.0,2.1728059243116706,0.7760193849578999,1.037898164013867e-05,0.0014038134884638421,-0.774615571469436,0.9006229465826738,0.04955421914264145,0.04982283427465872,2.5948137493232394e-14,0.1907660325781615,0.2857468777928667,0.5234870896289682,3.582670698149969e-15,40,True
R073B-W0052,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-06,0.001,3.1622776601683795e-05,0.03162277660168379,0.75,1.0,1,xmu,0.0,0.0,0.9999999000136423,-9.998636274751863e-08,1.037898164013867e-05,0.0014038134884638421,0.0014039134748265896,0.9999999998827946,1.1320818997347962e-10,3.996993557363955e-12,3.1259195457604126e-23,0.9999999998787507,1.1318934549274018e-10,8.060017482812429e-12,6.375947465125406e-23,40,True
R073B-W0052,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-06,0.001,3.1622776601683795e-05,0.03162277660168379,0.75,1.0,1,hminus1,0.0,1.0,0.9999999000121372,-9.998786776600129e-08,1.037898164013867e-05,0.0014038134884638421,0.0014039134763316082,0.9999999998851998,1.132081956782187e-10,1.591794040728507e-12,4.504576874186424e-23,0.9999999998842661,1.1318933991185256e-10,2.5445304827523465e-12,2.0962602202162634e-23,40,True
R073B-W0052,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-06,0.001,3.1622776601683795e-05,0.03162277660168379,0.75,1.0,1,balanced_l2,1.0,0.0,1.0000047626720638,4.762660722353928e-06,1.037898164013867e-05,0.0014038134884638421,0.0013990508277414882,0.9999711744538724,2.549675632693762e-05,3.3287898005665245e-06,9.83390590211896e-18,0.9999614494719209,3.114209886837109e-05,7.408429210756566e-06,1.3859274855444904e-17,40,True
R073B-W0052,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-06,0.001,3.1622776601683795e-05,0.03162277660168379,0.75,1.0,1,kinetic,1.0,1.0,1.000003232792061,3.232786835475525e-06,1.037898164013867e-05,0.0014038134884638421,0.0014005807016283665,0.9999736701357579,2.5497655196713504e-05,8.322090452791936e-07,1.2934124299309733e-17,0.9999670047716741,3.1143101470655795e-05,1.8521268552706509e-06,5.179944848112706e-18,40,True
R073B-W0052,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-06,0.001,3.1622776601683795e-05,0.03162277660168379,0.75,1.0,1,kinetic_under,0.5,1.0,0.9999999033388213,-9.666118339955576e-08,1.037898164013867e-05,0.0014038134884638421,0.0014039101496472416,0.9999999736104799,2.55566321531746e-08,8.328880211111317e-10,1.2957704237680954e-20,0.9999999669447264,3.120242865184171e-08,1.8528449255226068e-09,5.190992782267827e-21,40,True
R073B-W0052,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-06,0.001,3.1622776601683795e-05,0.03162277660168379,0.75,1.0,1,kinetic_over,1.5,1.0,1.0032448300289831,0.0032395769285691665,1.037898164013867e-05,0.0014038134884638421,-0.0018357634401053244,0.9760115168710622,0.023195040030704463,0.0007934430982215973,1.184358633883757e-14,0.9697080361894673,0.028514645072278026,0.001777318738249902,4.683249133719025e-15,40,True
R073B-W0053,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,0.0001778279410038923,0.05623413251903491,0.75,1.0,1,raw_q,-2.0,0.0,1.539772389829732,0.43163460669035475,5.792764422160918e-05,0.0024955504500111677,-0.4291390562403436,0.8358193677032746,0.09192120629821197,0.07225942599702939,1.4839552528357954e-12,0.3525319685629994,0.2661880382903796,0.38127999314615574,4.651719148267175e-13,40,True
R073B-W0053,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,0.0001778279410038923,0.05623413251903491,0.75,1.0,1,xmu,0.0,0.0,0.9999990004317348,-9.995687647273702e-07,5.792764422160918e-05,0.0024955504500111677,0.002496550018775895,0.9999999962937118,3.5798928215604554e-09,1.263954648690894e-10,3.1260027300015056e-20,0.9999999961658241,3.5792969177664624e-09,2.548789839678932e-10,6.375723258469145e-20,40,True
R073B-W0053,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,0.0001778279410038923,0.05623413251903491,0.75,1.0,1,hminus1,0.0,1.0,0.9999990003841517,-9.996163479345688e-07,5.792764422160918e-05,0.0024955504500111677,0.0024965500663591024,0.9999999963697688,3.579894644379176e-09,5.033667039110827e-11,4.504494367470808e-20,0.9999999963402402,3.579295164175055e-09,8.04646288258619e-11,2.0962148361285645e-20,40,True
R073B-W0053,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,0.0001778279410038923,0.05623413251903491,0.75,1.0,1,balanced_l2,1.0,0.0,1.0000143760459421,1.4375942607763501e-05,5.792764422160918e-05,0.0024955504500111677,0.002481174507403404,0.9999088706765646,8.060425468194004e-05,1.0525068752577077e-05,9.831092543656056e-16,0.999878122441703,9.845289137770238e-05,2.342466691798005e-05,1.3854331657274733e-15,40,True
R073B-W0053,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,0.0001778279410038923,0.05623413251903491,0.75,1.0,1,kinetic,1.0,1.0,1.0000095384839447,9.53843845364455e-06,5.792764422160918e-05,0.0024955504500111677,0.0024860120115575233,0.9999167559230111,8.061268804130274e-05,2.6313889463093236e-06,1.2931341110867305e-15,0.9998956813979151,9.84622395719106e-05,5.856362512465683e-06,5.178645234703484e-16,40,True
R073B-W0053,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,0.0001778279410038923,0.05623413251903491,0.75,1.0,1,kinetic_under,0.5,1.0,0.9999990335163758,-9.664840912884964e-07,5.792764422160918e-05,0.0024955504500111677,0.0024965169341024562,0.9999997348746196,2.56782765258281e-07,8.342615085637501e-09,4.112802272136403e-18,0.9999996682192305,3.1323866385235023e-07,1.854210567036109e-08,1.6486432524506926e-18,40,True
R073B-W0053,power,p0.75-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,0.0001778279410038923,0.05623413251903491,0.75,1.0,1,kinetic_over,1.5,1.0,1.0032438519037936,0.0032386019664890735,5.792764422160918e-05,0.0024955504500111677,-0.0007430515164779058,0.9760120949490982,0.02319446638662738,0.0007934386638998143,3.7451678593304337e-13,0.9697087562585465,0.028513935230190437,0.0017773085111149457,1.4809181536848211e-13,40,True
R073B-W0054,power,p0.75-k1,10,21,0.0,0.1,0.1,0.0001,0.01,0.001,0.1,0.75,1.0,1,raw_q,-2.0,0.0,1.2395559048345712,0.21475317420660456,0.00032137449541925117,0.004429564261378267,-0.21032360994522628,0.8012870299577083,0.13028307689237084,0.06842989308730264,6.261829050736358e-11,0.521491449343446,0.24450504233674192,0.23400350828326577,3.654624608868593e-11,40,True
R073B-W0054,power,p0.75-k1,10,21,0.0,0.1,0.1,0.0001,0.01,0.001,0.1,0.75,1.0,1,xmu,0.0,0.0,0.9999900136845893,-9.986365274294641e-06,0.00032137449541925117,0.004429564261378267,0.004439550626652561,0.9999998828174709,1.1318573403658769e-07,3.996795006877009e-09,3.125075921494261e-17,0.9999998787734895,1.131668931875068e-07,8.05961716342432e-09,6.372977144508279e-17,40,True
R073B-W0054,power,p0.75-k1,10,21,0.0,0.1,0.1,0.0001,0.01,0.001,0.1,0.75,1.0,1,hminus1,0.0,1.0,0.9999900121799389,-9.987869939726107e-06,0.00032137449541925117,0.004429564261378267,0.004439552131317993,0.9999998852219881,1.1318631396396656e-07,1.5916977481681412e-09,4.5034345155479494e-17,0.9999998842892976,1.1316634255367232e-07,2.544359814255414e-09,2.095582610322885e-17,40,True
