equal_phase_delta,base_C0,mixed_C1
-0.17759999999999998,0.0165422171390914,0.27648524942083397
-0.1764,0.016212612872926642,0.27285885340591332
-0.17520000000000002,0.015887347098316407,0.26925443888229084
-0.17400000000000004,0.015566393406147086,0.26567205800308258
-0.17280000000000006,0.015249725324914629,0.26211176259909569
-0.17159999999999997,0.014937316321111709,0.25857360417814773
-0.1704,0.014629139799615849,0.25505763392439335
-0.16920000000000002,0.01432516910407804,0.25156390269765189
-0.16800000000000004,0.014025377517312424,0.24809246103274119
-0.16680000000000006,0.013729738261686723,0.24464335913881458
-0.16559999999999997,0.013438224499513365,0.24121664689870267
-0.16439999999999999,0.013150809333441583,0.2378123738682614
-0.16320000000000001,0.012867465806850015,0.2344305892757195
-0.16200000000000003,0.01258816690424034,0.2310713420210343
-0.16080000000000005,0.012312885551631582,0.22773468067525099
-0.15960000000000008,0.012041594616955184,0.22442065347986537
-0.15839999999999999,0.0117742669104508,0.22112930834619185
-0.15720000000000001,0.011510875185063003,0.21786069285473647
-0.15600000000000003,0.011251392136838498,0.21461485425456989
-0.15480000000000005,0.010995790405324286,0.21139183946271137
-0.15360000000000007,0.010744042573966489,0.20819169506351229
-0.15239999999999998,0.010496121170509898,0.20501446730804487
-0.1512,0.010251998667398341,0.20186020211349767
-0.15000000000000002,0.010011647482175597,0.19872894506257205
-0.14880000000000004,0.0097750399778872045,0.19562074140288566
-0.14760000000000006,0.0095421484634829207,0.19253563604637816
-0.14639999999999997,0.0093129451942198516,0.18947367356872347
-0.1452,0.0090874023720664051,0.18643489820874568
-0.14400000000000002,0.0088654921461067369,0.18341935386783881
-0.14280000000000004,0.0086471866129461013,0.18042708410939026
-0.14160000000000006,0.0084324578171167744,0.17745813215821152
-0.14039999999999997,0.0082212777514846756,0.17451254089997009
-0.13919999999999999,0.0080136183576567394,0.17159035288062924
-0.13800000000000001,0.0078094515263887896,0.16869161030588764
-0.13680000000000003,0.0076087490979942721,0.16581635504062886
-0.13560000000000005,0.0074114828627535271,0.16296462860837052
-0.13440000000000007,0.007217624561323778,0.16013647219072125
-0.13319999999999999,0.0070271458851497055,0.15733192662684009
-0.13200000000000001,0.0068400184768747912,0.15455103241290247
-0.13080000000000003,0.0066562139307531172,0.15179382970156757
-0.12960000000000005,0.006475703793061954,0.14906035830145356
-0.12840000000000007,0.0062984595625149246,0.14635065767661495
-0.12719999999999998,0.006124452690675763,0.14366476694602531
-0.126,0.0059536545823727863,0.14100272488306589
-0.12480000000000002,0.0057860365961138254,0.13836456991501506
-0.12360000000000004,0.0056215700445018954,0.13575034012254716
-0.12240000000000006,0.0054602261946514238,0.13316007323923074
-0.12119999999999997,0.0053019762686050426,0.13059380665103634
-0.12,0.0051467914437510771,0.12805157739584574
-0.11880000000000002,0.0049946428532414407,0.12553342216296504
-0.11760000000000004,0.00484550158641028,0.12303937729264652
-0.11640000000000006,0.0046993386891931149,0.12056947877560961
