schemaVersion,evidenceClass,diagnosticOnly,smokeMode,gridKind,archivePrefix,N,dimensionPerKz,viscousEpsilon,absoluteLambda,profileTime,fastTime,fastStep,topEigenvalueFastReal,topEigenvalueFastImag,topClusterDimension,topRealGap,topEigenResidualRelative,generatorRelativeDefect,unitRealLaunchL2,v1L2,v1PositiveKzL2,v2MeanL2,v2DoublePairL2,v2L2,v3MeanPathTargetL2,v3DoublePathTargetL2,v3TargetPairL2,v3TriplePairL2,v3L2,quadraticNaturalResponse,targetCubicNaturalResponse,tripleCubicNaturalResponse,quadraticCompensated,targetCubicCompensated,tripleCubicCompensated,meanPathSignedNaturalParallel,doublePathSignedNaturalParallel,totalSignedNaturalParallel,meanPathSignedCompensated,doublePathSignedCompensated,totalSignedCompensated,meanPathCosineWithLinear,doublePathCosineWithLinear,totalCubicCosineWithLinear,v1OuterThreeMassFraction,v2OuterThreeMassFraction,v3OuterThreeMassFraction,maximumDivergenceRelative,maximumRealityRelative,forbiddenParityRelative,caseChecksPass
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_000,24,49,0.01,100,0.01,1,0.050000000000000003,0.15631640701491004,3.6558230290399631e-17,1,0.14833990013772291,1.2478090773680205e-16,6.5642454956144936e-17,1,1.1667456599511898,0.82501376807145999,0.0031972015088135679,0.0026230635252360501,0.0041355241197922584,6.7686186498219702e-06,4.5476201948711205e-06,1.0587328298446122e-05,4.7404572923951394e-06,1.1600148957668619e-05,0.0030379328494162467,6.6658847084131437e-06,2.9846379450517369e-06,0.30379328494162466,0.066658847084131431,0.029846379450517366,-2.9954927644156293e-06,-1.9873763918046578e-06,-4.9828691562202875e-06,-0.02995492764415629,-0.019873763918046579,-0.049828691562202876,-0.7029052885352054,-0.6941039602695388,-0.74751805261967874,2.2196578823773544e-30,1.7180863269224994e-24,1.1335561162998313e-20,5.5511151231257827e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0,0,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,0.99999999999999989,0.70710678118654746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0347795729392184e-25,0,0,6.9388939039072284e-18,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.001,0.20000000000000001,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.0331370029095925,0.73053818065211884,0.00027957575637747785,0.00024727594802922921,0.00037323986661099437,5.718862171100226e-08,4.1771407425699461e-08,9.2935094624959849e-08,4.5059547572456708e-08,1.032825960188101e-07,0.00034968112641041145,8.4276403895241178e-08,4.0861384451996905e-08,0.069936225282082293,0.0033710561558096467,0.0016344553780798762,-3.4858797415855642e-08,-2.730840122003945e-08,-6.2167198635895116e-08,-0.0013943518966342257,-0.001092336048801578,-0.0024866879454358043,-0.6721659680139328,-0.7209263779139895,-0.7376584163839186,8.0223410978009841e-25,5.322699252089887e-20,3.4988607720829858e-16,1.3877787807814457e-17,2.1684043449710089e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.002,0.40000000000000002,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.0672831218187049,0.75468313288395417,0.00057697756639376999,0.00050456409217463944,0.00076647768084510805,2.3794792878243076e-07,1.718926189602564e-07,3.8450060957696154e-07,1.850801672486815e-07,4.2672636088464808e-07,0.00067288404412050749,3.1627007984221029e-07,1.5223726000682378e-07,0.1345768088241015,0.012650803193688411,0.0060894904002729514,-1.3244296609180561e-07,-1.0142047354406129e-07,-2.338634396358669e-07,-0.0052977186436722239,-0.0040568189417624512,-0.009354537585434676,-0.67668397832128679,-0.71731073417726599,-0.73944218736259604,7.9868563133764124e-25,5.4828149926016786e-20,2.9097025221858711e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.0030000000000000001,0.59999999999999998,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.1024671132332555,0.77956197180239239,0.00089335126662674089,0.00077268057856944516,0.0011811484928162146,5.5726250013838577e-07,3.9811097581638084e-07,8.9534211877472199e-07,4.2774251078083885e-07,9.9227071164128628e-07,0.00097179176294362902,6.6817786627107699e-07,3.1921661248116327e-07,0.1943583525887258,0.026727114650843077,0.01276866449924653,-2.832701545764786e-07,-2.1188082509548911e-07,-4.9515097967196764e-07,-0.011330806183059143,-0.0084752330038195649,-0.019806039186878704,-0.68114242354858623,-0.71315582546068801,-0.74104666536662389,7.9304597188793872e-25,5.7641813375810239e-20,2.5103805998611382e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.0040000000000000001,0.80000000000000004,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.138718489873134,0.80519556605179798,0.0012299129212753369,0.0010524486608597409,0.0016187445683817738,1.0318348005257365e-06,7.2895279180767269e-07,1.6482647524048182e-06,7.813426432297663e-07,1.8240814181799538e-06,0.0012483764838526461,1.1162921067355401e-06,5.291665820194977e-07,0.24967529677052921,0.0446516842694216,0.021166663280779908,-4.7906192343785678e-07,-3.4975879597868728e-07,-8.288207194165438e-07,-0.019162476937514269,-0.013990351839147491,-0.033152828776661751,-0.68553652751453364,-0.70846493379109421,-0.74247655646363819,7.8552099489477641e-25,6.1276622394325168e-20,2.231479670734923e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.0050000000000000001,1,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.1760675397908624,0.83160533251949864,0.0015879529836980788,0.0013447024499960961,0.0020808217985837075,1.6802543910853317e-06,1.173808511011783e-06,2.6684386632240363e-06,1.25486855520276e-06,2.9487726243685773e-06,0.0015044243779433742,1.6404403176507469e-06,7.7143874419043342e-07,0.30088487558867483,0.065617612706029865,0.030857549767617336,-7.1259107222529443e-07,-5.0746559698077367e-07,-1.2200566692060679e-06,-0.028503642889011777,-0.020298623879230947,-0.048802266768242716,-0.68986184871515166,-0.70324417077034107,-0.7437373100859257,7.7630776147024958e-25,6.5481301580582891e-20,2.0310806442391237e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.0060000000000000001,1.2,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.2145453458924997,0.85881325013914755,0.0019688406960217623,0.001650290963741435,0.0025690064132497005,2.5231833579888626e-06,1.7430256708113557e-06,3.9836234960411946e-06,1.8580806895918755e-06,4.395647848411618e-06,0.0017415571082030495,2.2234997392527444e-06,1.0371065269907655e-06,0.34831142164060991,0.088939989570109776,0.041484261079630616,-9.7754913689773031e-07,-6.7859145212361267e-07,-1.656140589021343e-06,-0.03910196547590921,-0.027143658084944504,-0.066245623560853714,-0.69411429313776329,-0.69750255662814342,-0.74483507228920331,7.6559367102943302e-25,7.0074549561896904e-20,1.8822997162578527e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.0070000000000000001,1.3999999999999999,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.2541838058671899,0.88684187398304248,0.0023740287399787565,0.0019700824470188483,0.0030850019945369398,3.5835594264465514e-06,2.4480101165404239e-06,5.624413546605884e-06,2.6015965083420317e-06,6.1969615244457679e-06,0.0019612505189015909,2.8509767729399884e-06,1.3187314830931725e-06,0.39225010378031816,0.11403907091759953,0.052749259323726899,-1.2684312785077729e-06,-8.5776057661119928e-07,-2.1261918551189724e-06,-0.050737251140310913,-0.034310423064447967,-0.085047674204758894,-0.69829012193062467,-0.69125206243038639,-0.74577663181955622,7.5355589923034742e-25,7.4910326868048908e-20,1.7670853436738587e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.0080000000000000002,1.6000000000000001,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.2950156525320919,0.91571434964816401,0.0028050581528199312,0.0023049689380356575,0.0036305967892360054,4.8868183623495458e-06,3.3013359457614931e-06,7.6245054672142926e-06,3.4969792321264919e-06,8.3882028688810704e-06,0.0021648508671758865,3.5106426704221459e-06,1.6101561685113141e-06,0.4329701734351773,0.14042570681688582,0.064406246740452561,-1.5804361786015892e-06,-1.040502073647316e-06,-2.6209382522489045e-06,-0.063217447144063563,-0.041620082945892638,-0.10483753008995618,-0.70238595484753985,-0.68450761261680482,-0.74656936017180675,7.4036108029350121e-25,7.9860880469593474e-20,1.6729451763062861e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.0089999999999999993,1.7999999999999998,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.3370744745997296,0.94545442794090906,0.0032635635228739968,0.0026558710594388308,0.0042076713217881539,6.4611374101332008e-06,4.3168647004033702e-06,1.0020990563383589e-05,4.5568310056171481e-06,1.1008404093472256e-05,0.0023535889261224788,4.1922180079706837e-06,1.9063214240346672e-06,0.47071778522449575,0.16768872031882734,0.076252856961386686,-1.9093788944358266e-06,-1.2231350525110938e-06,-3.1325139469469206e-06,-0.076375155777433062,-0.04892540210044375,-0.12530055787787681,-0.70639876997360718,-0.67728704584524602,-0.74722114665579353,7.2616518712781659e-25,8.4808885466319141e-20,1.5911221611192245e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_001,24,49,0.0050000000000000001,200,0.01,2,0.050000000000000003,0.16320922558585133,-1.0835559617748297e-16,1,0.13895278247729617,2.227617726921125e-16,6.1693748138653716e-17,0.99999999999999989,1.3803947378750934,0.97608647986570518,0.0037512784800847144,0.0030237430183279851,0.0048182063131453718,8.3377016741242502e-06,5.5098743748993025e-06,1.2854673930109875e-05,5.7948908706238248e-06,1.410047524205783e-05,0.0025285922480695775,4.8870994821185353e-06,2.2031059151507436e-06,0.50571844961391554,0.1954839792847414,0.088124236606029735,-2.251614916021217e-06,-1.4026664610346436e-06,-3.6542813770558614e-06,-0.090064596640848676,-0.056106658441385737,-0.14617125508223444,-0.71032590018552222,-0.66961103319619975,-0.74774032949944103,7.1111356923050903e-25,8.9644363745769935e-20,1.5155210142355155e-16,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0,0,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1,0.70710678118654746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8605948735183612e-19,0,0,5.4210108624275222e-20,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.001,0.5,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.0872406711233349,0.76879525133312299,0.00029014037358959728,0.0002580133487436908,0.00038826836661855999,6.0393469792914501e-08,4.4673118573394232e-08,9.8593218743930811e-08,4.9007613623580101e-08,1.1010163021212131e-07,0.00032845859345439007,7.6713178101982916e-08,3.8131727923633627e-08,0.16422929672719502,0.019178294525495729,0.0095329319809084063,-3.128312436442227e-08,-2.4841676670902611e-08,-5.6124801035324901e-08,-0.0078207810911055681,-0.0062104191677256528,-0.014031200258831226,-0.66572859135051954,-0.71468012337906761,-0.73161877038534751,6.8508412131814933e-19,3.0316737384763668e-15,4.4169734318857231e-12,5.6378512969246231e-18,1.3010426069826053e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.002,1,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.1818525850281605,0.83569597723626299,0.00063198835803737633,0.00054656150653503276,0.00083554698558526536,2.6934058670259415e-07,1.9376470674368308e-07,4.3341690831988811e-07,2.1061553319939421e-07,4.8188081435395968e-07,0.00059819703739193814,2.6255235705619222e-07,1.2758525016595487e-07,0.29909851869596904,0.065638089264048058,0.031896312541488718,-1.1029930199220144e-07,-8.2441582074845814e-08,-1.9274088406704721e-07,-0.027574825498050362,-0.020610395518711456,-0.048185221016761801,-0.67602209510943445,-0.70236291140613527,-0.73410456576398675,6.8228014490774551e-19,3.0944714795833786e-15,3.7724349932128849e-12,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.0030000000000000001,1.5,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.284442419446455,0.90823794483424414,0.00103477079747689,0.0008716788319093735,0.001352987283498943,6.7842032432986964e-07,4.747301598151382e-07,1.0758963607274966e-06,5.108289828018387e-07,1.1910076526609863e-06,0.00082009551130766316,5.0772262719508476e-07,2.410635844331413e-07,0.41004775565383156,0.12693065679877119,0.060265896108285331,-2.1965685813536657e-07,-1.5386670330792521e-07,-3.7352356144329175e-07,-0.054914214533841647,-0.038466675826981309,-0.093380890360822949,-0.68610381956181432,-0.68681812122422237,-0.73568429184813733,6.7782480515612828e-19,3.3691998681308813e-15,3.4144104739243531e-12,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.0040000000000000001,2,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.3956653420671081,0.98688442764269468,0.0015093326246550312,0.001239876110783907,0.0019532991941688485,1.3554803287035703e-06,9.2304196161286641e-07,2.1183728607453985e-06,9.825169213298632e-07,2.3351323469649756e-06,0.0010027811991820154,7.7921718487158014e-07,3.6140666438577568e-07,0.50139059959100774,0.19480429621789505,0.090351666096443919,-3.4696786212600792e-07,-2.2688645986853883e-07,-5.7385432199454694e-07,-0.086741965531501986,-0.056721614967134709,-0.14346358049863675,-0.69588890582499663,-0.66823776560167325,-0.73644977695033986,6.7188691760364221e-19,3.7694629835165571e-15,3.1940406310709563e-12,1.6046192152785466e-17,6.9388939039072284e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.0050000000000000001,2.5,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.5162288363375589,1.0721356920048759,0.0020684166850119586,0.0016583603969853803,0.0026511331141844553,2.3893003922529027e-06,1.5845566165459221e-06,3.6798760778361372e-06,1.6673619904968573e-06,4.0399980143045016e-06,0.0011531930871883343,1.0556961501397521e-06,4.7833883452182607e-07,0.57659654359416712,0.26392403753493804,0.11958470863045652,-4.8345380101021715e-07,-2.9408552391212967e-07,-7.7753932492234677e-07,-0.12086345025255429,-0.073521380978032416,-0.1943848312305867,-0.70530746536053557,-0.64693424681498557,-0.73651810212570812,6.6462624926071889e-19,4.2340471275651264e-15,3.0455110771205755e-12,2.3418766925686896e-17,6.9388939039072284e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.0060000000000000001,3,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.6468968139881695,1.1645319050855547,0.0027269913098245039,0.0021352908210672487,0.0034635167813065969,3.8955513851177085e-06,2.5184825515102124e-06,5.9134624260143505e-06,2.6181746200089879e-06,6.4671381773349128e-06,0.0012769812408995327,1.3238618692610013e-06,5.861374093202701e-07,0.63849062044976634,0.33096546731525034,0.14653435233006754,-6.2294982027222801e-07,-3.514443658356505e-07,-9.7439418610787856e-07,-0.155737455068057,-0.087861091458912632,-0.24359854652696966,-0.71430435118295854,-0.62332824576943402,-0.73602405865182829,6.5619317647211366e-19,4.7125804189711854e-15,2.9409282542656067e-12,3.0791341698588326e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.0070000000000000001,3.5,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.7884940351120306,1.2646562603394083,0.0035026336736869754,0.0026800703659030684,0.0044103537067040014,6.0244023627527617e-06,3.8010823200640477e-06,9.0155486075672242e-06,3.9016865245151621e-06,9.8236080149296745e-06,0.0013787909647943707,1.5759036850864214e-06,6.8200865412389481e-07,0.68939548239718529,0.39397592127160536,0.17050216353097372,-7.6118932393931722e-07,-3.9727659516937255e-07,-1.1584659191086895e-06,-0.19029733098482932,-0.099319148792343145,-0.28961647977717236,-0.72283838421493984,-0.59792703882367282,-0.73511213284913401,6.4672855387668018e-19,5.1600107133748912e-15,2.8710924806158183e-12,4.163336342344337e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.0080000000000000002,4,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,1.9419108581403655,1.37313833625084,0.0044159783034867749,0.0033036765634494336,0.0055149925850132382,8.9702239154219221e-06,5.5302827500296738e-06,1.323779107371873e-05,5.6019892175832365e-06,1.4374331139407707e-05,0.0014624679344800711,1.8077053871047759e-06,7.6498760486052175e-07,0.73123396724003553,0.45192634677619398,0.19124690121513044,-8.9528684043871081e-07,-4.3143988179023155e-07,-1.3267267222289423e-06,-0.22382171010967772,-0.10785997044755789,-0.33168168055723557,-0.73088119365006954,-0.57129552505529502,-0.73392862116422086,6.3636374614559318e-19,5.5355906044877291e-15,2.8351313291933277e-12,4.163336342344337e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.0089999999999999993,4.5,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,2.1081083436637145,1.4906577052805534,0.0054912416553492324,0.0040190367664140686,0.0068048799730216136,1.2983956485093076e-05,7.8314217591440345e-06,1.890221643380003e-05,7.8248377221324568e-06,2.0457807103595611e-05,0.0015312095005247787,2.0175948011379398e-06,8.3521167812322283e-07,0.76560475026238928,0.50439870028448497,0.20880291953080571,-1.0233619395014146e-06,-4.5475707233200483e-07,-1.4781190118334193e-06,-0.25584048487535366,-0.11368926808300121,-0.36952975295835483,-0.73841581729734806,-0.54402346211021713,-0.73261440354611762,6.2522078466471854e-19,5.8041154477329977e-15,2.8333190813991025e-12,6.9388939039072284e-17,2.6020852139652106e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_002,24,49,0.002,500,0.01,5,0.050000000000000003,0.16749174665800387,-5.6804925930826687e-17,1,0.13337106487396225,4.2692370003943222e-16,4.6589418638822513e-17,1,2.2881237377693746,1.6179478111706347,0.0067568354777300978,0.0048414559543493042,0.0083123114373209357,1.8388865001291925e-05,1.0864433146058983e-05,2.6420503128373515e-05,1.0703099320308719e-05,2.8506127773108508e-05,0.0015876793392276775,2.2054771557074234e-06,8.9345160958945437e-07,0.79383966961383867,0.55136928892685588,0.22336290239736359,-1.1442641545342779e-06,-4.685986120128291e-07,-1.6128627665471067e-06,-0.2860660386335695,-0.11714965300320727,-0.40321569163677667,-0.74543518657368535,-0.51669284306273733,-0.73129878601248488,6.1341261900993893e-19,5.9380807552416213e-15,2.8617609234214234e-12,5.5511151231257827e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_003,24,49,0.001,1000,0,0,0.050000000000000003,0.16894375143319693,5.2041704279304213e-17,1,0.1316175451399676,5.8425003269191169e-16,4.1467518784134845e-17,0.99999999999999989,0.99999999999999989,0.70710678118654757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237731205728934e-15,0,0,5.4210108624275222e-20,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_003,24,49,0.001,1000,0.001,1,0.050000000000000003,0.16894375143319693,5.2041704279304213e-17,1,0.1316175451399676,5.8425003269191169e-16,4.1467518784134845e-17,0.99999999999999989,1.1838126779603062,0.83708197224033909,0.00031542750324766361,0.00027483995640601924,0.00041836767494910187,6.7569387419972119e-08,4.9183403725367812e-08,1.0935548454082494e-07,5.3767959442254846e-08,1.2185899827974364e-07,0.00029853286447453217,6.5916115963826058e-08,3.2409668930787317e-08,0.29853286447453214,0.065916115963826058,0.032409668930787318,-2.7259587799287164e-08,-2.0732936046888591e-08,-4.7992523846175765e-08,-0.027259587799287166,-0.020732936046888591,-0.047992523846175771,-0.66929605152368732,-0.69934453829110621,-0.72808482636497363,1.2360495284627881e-15,1.4480305442119266e-12,6.5256536716060246e-10,2.7755575615628914e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_003,24,49,0.001,1000,0.002,2,0.050000000000000003,0.16894375143319693,5.2041704279304213e-17,1,0.1316175451399676,5.8425003269191169e-16,4.1467518784134845e-17,0.99999999999999989,1.4008551534879738,0.99055417849146832,0.0007561056722125948,0.00062528563383487212,0.0009811615113896068,3.4181603665332286e-07,2.3564227957536322e-07,5.3744643615243133e-07,2.5176383606709514e-07,5.934927976683193e-07,0.00049998161983986892,1.9550392954025589e-07,9.1582743797906255e-08,0.49998161983986888,0.19550392954025589,0.091582743797906263,-8.5611518005903765e-08,-5.6980397089474984e-08,-1.4259191509537874e-07,-0.085611518005903775,-0.056980397089474985,-0.14259191509537875,-0.68852459739652594,-0.66474021391707461,-0.72935574968081596,1.2312335886672053e-15,1.2873970500778526e-12,5.253710543332229e-10,5.5511151231257827e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_003,24,49,0.001,1000,0.0030000000000000001,3,0.050000000000000003,0.16894375143319693,5.2041704279304213e-17,1,0.1316175451399676,5.8425003269191169e-16,4.1467518784134845e-17,0.99999999999999989,1.6570508941303148,1.1717119240107774,0.0013717003618690367,0.0010805598137926986,0.0017461876743166407,9.8778187199598378e-07,6.4704530172864454e-07,1.5093281298086723e-06,6.7441097894766477e-07,1.6531489866182334e-06,0.00063594451157676028,3.3172341218029631e-07,1.4822350867914494e-07,0.63594451157676024,0.33172341218029633,0.14822350867914494,-1.5340147084785261e-07,-8.8084937769465118e-08,-2.4148640861731769e-07,-0.15340147084785261,-0.088084937769465119,-0.24148640861731768,-0.70660387430386851,-0.61940471362026406,-0.72797517374524789,1.2236143922446946e-15,1.2270468498548646e-12,4.7919121248736001e-10,5.5511151231257827e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_003,24,49,0.001,1000,0.0040000000000000001,4,0.050000000000000003,0.16894375143319693,5.2041704279304213e-17,1,0.1316175451399676,5.8425003269191169e-16,4.1467518784134845e-17,0.99999999999999989,1.9593644473198422,1.3854798875156922,0.0022313906373552803,0.0016784652637171363,0.0027921944448733938,2.2881720106326945e-06,1.4308653337430163e-06,3.4009859398059163e-06,1.4526085103368983e-06,3.6982126557380015e-06,0.00072730271989073652,4.5212567065144068e-07,1.9310917732507287e-07,0.72730271989073647,0.45212567065144071,0.19310917732507288,-2.1995634464575237e-07,-1.0785622812269994e-07,-3.2781257276845225e-07,-0.21995634464575237,-0.10785622812269995,-0.32781257276845227,-0.72309189781748096,-0.56701185210314653,-0.725047468099139,1.2135033251465864e-15,1.1863832323254567e-12,4.6956794591063105e-10,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_003,24,49,0.001,1000,0.0050000000000000001,5,0.050000000000000003,0.16894375143319693,5.2041704279304213e-17,1,0.1316175451399676,5.8425003269191169e-16,4.1467518784134845e-17,0.99999999999999989,2.3159826945270021,1.6376470684107358,0.0034314752170417555,0.0024709115829294162,0.0042285253003649529,4.7215345976140782e-06,2.832843210513964e-06,6.8366006485652722e-06,2.7974186409596701e-06,7.3867895246007741e-06,0.00078834862332759659,5.5034405832937055e-07,2.2519126198121071e-07,0.78834862332759659,0.55034405832937061,0.22519126198121073,-2.8040512053602541e-07,-1.1679255523355182e-07,-3.9719767576957736e-07,-0.2804051205360254,-0.11679255523355182,-0.39719767576957737,-0.7377491087805943,-0.51215162112834156,-0.72172610889143451,1.2011906566062016e-15,1.1147600193743321e-12,4.7209847611557877e-10,1.1102230246251565e-16,1.3877787807814457e-17,0,true
